userId,movieId,rating,timestamp
5,16,2.0,2.0
5,49,4.0,4.0
5,27,3.0,3.0
5,1,4.0,4.0
5,10,5.0,5.0
5,68,1.0,1.0
5,18,5.0,5.0
5,31,2.0,2.0
5,35,1.0,1.0
5,5,5.0,5.0
5,56,5.0,5.0
5,8,3.0,3.0
5,92,5.0,4.0
5,15,4.0,4.0
5,85,3.0,2.0
5,4,2.0,1.0
5,12,2.0,2.0
5,89,4.0,5.0
5,37,3.0,4.0
5,81,5.0,5.0
5,0,5.0,5.0
5,3,4.0,4.0
5,9,2.0,3.0
5,19,4.0,4.0
5,64,4.0,4.0
5,14,3.0,3.0
5,20,4.0,5.0
5,24,1.0,2.0
5,90,1.0,1.0
5,95,2.0,2.0
5,91,4.0,4.0
5,72,4.0,5.0
5,46,3.0,3.0
5,93,2.0,3.0
5,11,3.0,3.0
5,84,1.0,2.0
5,7,4.0,4.0
5,25,2.0,2.0
5,50,2.0,2.0
5,57,2.0,2.0
5,51,3.0,2.0
6,27,3.0,3.0
6,0,5.0,5.0
6,1,3.0,3.0
6,3,3.0,3.0
6,7,4.0,4.0
6,9,3.0,3.0
6,10,5.0,5.0
6,11,3.0,4.0
6,14,2.0,3.0
6,68,1.0,1.0
6,85,3.0,2.0
6,2,2.0,2.0
6,4,1.0,1.0
6,6,3.0,3.0
6,8,3.0,3.0
6,15,3.0,2.0
6,16,2.0,2.0
6,84,1.0,2.0
6,28,5.0,5.0
6,34,2.0,3.0
6,56,5.0,5.0
6,89,4.0,3.0
6,31,2.0,1.0
6,5,5.0,5.0
6,12,2.0,2.0
6,18,4.0,3.0
6,92,4.0,5.0
6,81,5.0,5.0
6,20,4.0,3.0
6,53,3.0,3.0
6,19,4.0,4.0
6,35,1.0,1.0
7,81,5.0,5.0
7,92,5.0,4.0
7,0,5.0,5.0
7,1,5.0,5.0
7,9,4.0,3.0
7,3,5.0,5.0
7,53,4.0,3.0
7,7,5.0,4.0
7,2,3.0,3.0
7,10,5.0,5.0
7,14,3.0,2.0
7,16,3.0,2.0
7,34,3.0,4.0
7,8,4.0,4.0
7,4,3.0,3.0
7,6,5.0,5.0
7,12,2.0,3.0
7,68,1.0,2.0
7,28,5.0,5.0
7,31,2.0,2.0
7,5,5.0,5.0
7,56,5.0,5.0
7,18,5.0,5.0
7,46,4.0,4.0
7,24,3.0,1.0
7,63,1.0,1.0
7,35,2.0,2.0
7,15,5.0,5.0
7,19,5.0,4.0
7,64,4.0,5.0
7,91,4.0,5.0
7,84,2.0,1.0
7,11,4.0,4.0
7,85,4.0,4.0
7,89,4.0,3.0
7,23,4.0,4.0
7,27,3.0,3.0
7,95,3.0,4.0
7,20,5.0,5.0
7,25,4.0,3.0
7,37,4.0,2.0
8,28,5.0,5.0
8,2,2.0,2.0
