userId,movieId,rating,timestamp
9,17,2.0,2.0
9,7,3.0,3.0
9,22,1.0,1.0
9,37,4.0,4.0
9,19,5.0,5.0
9,36,2.0,2.0
9,39,2.0,2.0
9,82,1.0,1.0
9,6,4.0,4.0
10,0,5.0,5.0
10,1,5.0,5.0
10,37,5.0,5.0
10,11,5.0,5.0
10,10,3.0,3.0
10,61,1.0,1.0
10,79,2.0,2.0
10,82,1.0,1.0
10,7,4.0,4.0
10,14,4.0,4.0
10,18,2.0,2.0
10,60,4.0,4.0
10,76,4.0,4.0
10,2,2.0,2.0
10,80,2.0,2.0
10,6,5.0,5.0
10,17,3.0,3.0
10,94,1.0,1.0
10,21,5.0,5.0
10,23,3.0,3.0
10,32,2.0,2.0
10,34,3.0,3.0
10,45,4.0,4.0
10,50,2.0,2.0
10,66,1.0,1.0
10,69,3.0,3.0
10,3,4.0,4.0
10,5,4.0,4.0
10,12,1.0,1.0
10,55,5.0,5.0
10,16,2.0,2.0
10,19,4.0,4.0
10,51,2.0,2.0
10,86,1.0,1.0
10,72,2.0,2.0
10,43,1.0,1.0
10,73,3.0,3.0
10,64,1.0,1.0
10,4,1.0,1.0
10,35,1.0,1.0
10,9,3.0,3.0
10,71,2.0,2.0
10,27,3.0,3.0
10,29,1.0,1.0
10,13,3.0,3.0
10,83,1.0,1.0
10,85,3.0,3.0
10,89,3.0,3.0
10,22,5.0,5.0
10,25,4.0,4.0
10,48,3.0,3.0
10,49,4.0,4.0
10,53,5.0,5.0
10,57,1.0,1.0
10,62,4.0,4.0
10,30,5.0,5.0
10,75,5.0,5.0
10,68,4.0,4.0
10,15,5.0,5.0
10,84,4.0,4.0
10,67,3.0,3.0
10,81,2.0,2.0
10,26,2.0,2.0
10,78,2.0,2.0
10,58,5.0,5.0
10,8,1.0,1.0
10,93,2.0,2.0
11,0,5.0,5.0
11,1,3.0,3.0
11,5,3.0,3.0
11,37,4.0,4.0
11,19,4.0,4.0
11,61,1.0,1.0
11,2,2.0,2.0
11,50,4.0,4.0
11,7,3.0,3.0
11,11,5.0,5.0
11,13,2.0,2.0
11,14,4.0,4.0
11,89,5.0,5.0
11,16,2.0,2.0
